root_id,selected_reference,variant_id,routing_na_fraction,apical_pump_fraction,apical_k_fraction,panel_stage,calcium_profile,stimulated_calcium_uM,calcium_evidence_status,nkcc_member_id,nkcc_family,nkcc_fully_activated_multiplier,nkcc_tau_activation_s,nkcc_gain_evidence_status,nkcc_kinetic_evidence_status,ae4_regulatory_member,solver_label,success,message,positive_core,all_flow_nonnegative,max_dimensionless_conservation_ratio,numerical_gate_pass,minute_flow_60_pL_s,minute_flow_600_pL_s,minute_flow_max_min_ratio,envelope_max_min_ratio,feasible_multiplier_lower_uL_min_per_pL_s,feasible_multiplier_upper_uL_min_per_pL_s,minute_flow_shape_gate_pass,mean_scale_multiplier_uL_min_per_pL_s,mean_scale_implied_effective_cell_count,implied_cell_count_status,scaled_minute_min_uL_min,scaled_minute_max_uL_min,minutes_in_9_10_envelope,nkcc_capacity_multiplier_onset,nkcc_capacity_multiplier_60_s,nkcc_capacity_multiplier_600_s,nkcc_flux_60_fmol_s,nkcc_flux_600_fmol_s,isolated_nkcc_fractional_cl_rate_onset_s_inv,isolated_nkcc_fractional_cl_rate_600_s_inv,uptake_observation_status,endpoint_cl_mM,endpoint_ph,endpoint_volume_pL,endpoint_flow_pL_s,cumulative_flow_pL,source_eligible_for_g5_selection,g5_repair_candidate_pass
G2_ASYMMETRIC_APICAL_K_BIASED_G10:M00,False,G2_ASYMMETRIC_APICAL_K_BIASED_G10,0.1,0.1,0.3,PRIMARY_CROSS_ROOT_NKCC_SCREEN,CA055_HISTORICAL_ANCHOR,0.55,HISTORICAL_IMPLEMENTATION_AMPLITUDE_SENSITIVITY,N2_M3P0_TAU300S,N2_CCH_EFFECTIVE_DYNAMIC,3.0,300.0,FLOW_SHAPE_PROBE_OUTSIDE_P15_NOMINAL_SCALE,UNMEASURED_PREDECLARED_WT_SENSITIVITY_NOT_FIT,R1_G125_P21_PROSE_TREFERENCE,production_radau,True,The solver successfully reached the end of the integration interval.,True,True,0.006373568339768099,True,0.0011077083016252237,0.0009543517725480567,1.1657794299863764,1.1111111111111112,9471.821105324894,9027.64742787253,False,9441.505778539497,157358429.64232492,WARNING_NO_PRIMARY_GEOMETRY_RANGE,8.971194774686444,10.458434330730721,5,1.0,1.3625384883878877,2.7293294326245383,0.060170094034688745,0.11669575777710671,0.0011781761141849269,0.00569078851917228,MECHANISTIC_DIAGNOSTIC_NOT_EQUATED_TO_SPQ_WITHOUT_MAP,36.53498184134764,6.856397983212922,1.1225449014081343,0.0009543517725480567,0.6037172601171389,False,False
G2_ASYMMETRIC_APICAL_K_BIASED_G10:M00,False,G2_ASYMMETRIC_APICAL_K_BIASED_G10,0.1,0.1,0.3,PRIMARY_CROSS_ROOT_NKCC_SCREEN,CA055_HISTORICAL_ANCHOR,0.55,HISTORICAL_IMPLEMENTATION_AMPLITUDE_SENSITIVITY,N1_M8P0,N1_CCH_ALGEBRAIC,8.0,,FLOW_SHAPE_PROBE_OUTSIDE_P15_NOMINAL_SCALE,ALGEBRAIC_NO_ADDED_TIME_CONSTANT,R1_G125_P21_PROSE_TREFERENCE,production_radau,True,The solver successfully reached the end of the integration interval.,True,True,0.00609645667282166,True,0.0012746450909320558,0.0011100196609323404,1.1483085712747116,1.1111111111111112,8107.964495368143,7845.321078895557,False,7922.780212425806,132046336.87376343,WARNING_NO_PRIMARY_GEOMETRY_RANGE,8.79444180503835,10.098732904302183,6,8.0,8.0,8.0,0.17645065750165348,0.12611036398954217,0.009425408913479415,0.00401843357583577,MECHANISTIC_DIAGNOSTIC_NOT_EQUATED_TO_SPQ_WITHOUT_MAP,49.0461953789397,6.895882530358543,1.2797309020332517,0.0011100196609323404,0.7194444181425514,False,False
G2_ASYMMETRIC_APICAL_K_BIASED_G10:M00,False,G2_ASYMMETRIC_APICAL_K_BIASED_G10,0.1,0.1,0.3,PRIMARY_CROSS_ROOT_NKCC_SCREEN,CA055_HISTORICAL_ANCHOR,0.55,HISTORICAL_IMPLEMENTATION_AMPLITUDE_SENSITIVITY,N2_M8P0_TAU10S,N2_CCH_EFFECTIVE_DYNAMIC,8.0,10.0,FLOW_SHAPE_PROBE_OUTSIDE_P15_NOMINAL_SCALE,UNMEASURED_PREDECLARED_WT_SENSITIVITY_NOT_FIT,R1_G125_P21_PROSE_TREFERENCE,production_radau,True,The solver successfully reached the end of the integration interval.,True,True,0.006158629162200668,True,0.0012635841488394224,0.001109653463583793,1.1387196005845708,1.1111111111111112,8110.6402091812915,7913.996079473462,False,7947.261059826455,132454350.99710758,WARNING_NO_PRIMARY_GEOMETRY_RANGE,8.81870576104103,10.042033101885497,6,1.0,7.982648735029317,7.999999999999998,0.19152043647686764,0.12611351344134236,0.0011781761141849269,0.004019955911784103,MECHANISTIC_DIAGNOSTIC_NOT_EQUATED_TO_SPQ_WITHOUT_MAP,49.035435810887606,6.895624705464567,1.2795589271244565,0.001109653463583793,0.7172282321029568,False,False
G2_ASYMMETRIC_APICAL_K_BIASED_G10:M00,False,G2_ASYMMETRIC_APICAL_K_BIASED_G10,0.1,0.1,0.3,PRIMARY_CROSS_ROOT_NKCC_SCREEN,CA055_HISTORICAL_ANCHOR,0.55,HISTORICAL_IMPLEMENTATION_AMPLITUDE_SENSITIVITY,N2_M8P0_TAU30S,N2_CCH_EFFECTIVE_DYNAMIC,8.0,30.0,FLOW_SHAPE_PROBE_OUTSIDE_P15_NOMINAL_SCALE,UNMEASURED_PREDECLARED_WT_SENSITIVITY_NOT_FIT,R1_G125_P21_PROSE_TREFERENCE,production_radau,True,The solver successfully reached the end of the integration interval.,True,True,0.006078693104427657,True,0.0012329028792200743,0.0011091605979048486,1.1151384814920653,1.1111111111111112,8114.244246505484,8084.939305922249,False,7990.040075523624,133167334.5920604,WARNING_NO_PRIMARY_GEOMETRY_RANGE,8.862237627451485,9.882622210498091,8,1.0,7.052653001117076,7.999999985571924,0.2014254545782142,0.12612469602058712,0.0011781761141849269,0.004022250732597241,MECHANISTIC_DIAGNOSTIC_NOT_EQUATED_TO_SPQ_WITHOUT_MAP,49.021079053507094,6.895134783801189,1.2793168557682497,0.0011091605979048486,0.713388161526393,False,False
G2_ASYMMETRIC_APICAL_K_BIASED_G10:M00,False,G2_ASYMMETRIC_APICAL_K_BIASED_G10,0.1,0.1,0.3,PRIMARY_CROSS_ROOT_NKCC_SCREEN,CA055_HISTORICAL_ANCHOR,0.55,HISTORICAL_IMPLEMENTATION_AMPLITUDE_SENSITIVITY,N2_M8P0_TAU120S,N2_CCH_EFFECTIVE_DYNAMIC,8.0,120.0,FLOW_SHAPE_PROBE_OUTSIDE_P15_NOMINAL_SCALE,UNMEASURED_PREDECLARED_WT_SENSITIVITY_NOT_FIT,R1_G125_P21_PROSE_TREFERENCE,production_radau,True,The solver successfully reached the end of the integration interval.,True,True,0.006274092356761685,True,0.0011635175296075273,0.0011079350515180747,1.0633192594592051,1.1111111111111112,8123.219847290096,8488.325354807146,True,8153.872212596658,135897870.2099443,WARNING_NO_PRIMARY_GEOMETRY_RANGE,9.033960829935076,9.605984539670033,10,1.0,3.754285346855571,7.952834370613315,0.14136461953070192,0.12693182479321902,0.0011781761141849269,0.004061097423985641,MECHANISTIC_DIAGNOSTIC_NOT_EQUATED_TO_SPQ_WITHOUT_MAP,48.924259022385044,6.8926607677945455,1.2777116489194948,0.0011079350515180747,0.6990543696765634,False,False
G2_ASYMMETRIC_APICAL_K_BIASED_G10:M00,False,G2_ASYMMETRIC_APICAL_K_BIASED_G10,0.1,0.1,0.3,PRIMARY_CROSS_ROOT_NKCC_SCREEN,CA055_HISTORICAL_ANCHOR,0.55,HISTORICAL_IMPLEMENTATION_AMPLITUDE_SENSITIVITY,N2_M8P0_TAU300S,N2_CCH_EFFECTIVE_DYNAMIC,8.0,300.0,FLOW_SHAPE_PROBE_OUTSIDE_P15_NOMINAL_SCALE,UNMEASURED_PREDECLARED_WT_SENSITIVITY_NOT_FIT,R1_G125_P21_PROSE_TREFERENCE,production_radau,True,The solver successfully reached the end of the integration interval.,True,True,0.006448175327022909,True,0.001129805542591722,0.0010963014224255635,1.0305610477928877,1.1111111111111112,8209.42107334635,8851.0806709803,True,8432.607116076257,140543451.9346043,WARNING_NO_PRIMARY_GEOMETRY_RANGE,9.24467917611033,9.527206258241351,10,1.0,2.26888470935774,7.052653014185884,0.0945373315481235,0.1305290807868317,0.0011781761141849269,0.004334838141692105,MECHANISTIC_DIAGNOSTIC_NOT_EQUATED_TO_SPQ_WITHOUT_MAP,47.75986251810192,6.8863649777232725,1.2609600323973846,0.0010963014224255635,0.6759475357429249,False,False
G2_ASYMMETRIC_APICAL_K_HEAVY_G10:M00,False,G2_ASYMMETRIC_APICAL_K_HEAVY_G10,0.05,0.1,0.3,PRIMARY_CROSS_ROOT_NKCC_SCREEN,CA055_HISTORICAL_ANCHOR,0.55,HISTORICAL_IMPLEMENTATION_AMPLITUDE_SENSITIVITY,N0_BASELINE_M1,N0_BASELINE,1.0,,EXACT_BASELINE_CONTROL,NO_ADDED_KINETIC_STATE,R1_G125_P21_PROSE_TREFERENCE,production_radau,True,The solver successfully reached the end of the integration interval.,True,True,0.00724043047739542,True,0.0010913607086066284,0.0006431662138684208,1.696856403638608,1.1111111111111112,13993.272354696826,9162.873393863782,False,11295.203385444678,188253389.7574113,WARNING_NO_PRIMARY_GEOMETRY_RANGE,7.264693196290223,12.327141170594892,1,1.0,1.0,1.0,0.04476062289452987,0.07039491571963913,0.001162840625359861,0.007051416779091631,MECHANISTIC_DIAGNOSTIC_NOT_EQUATED_TO_SPQ_WITHOUT_MAP,20.480173746595813,6.8231915824563,0.9749026873235248,0.0006431662138684208,0.5046389874966911,True,False
G2_ASYMMETRIC_APICAL_K_HEAVY_G10:M00,False,G2_ASYMMETRIC_APICAL_K_HEAVY_G10,0.05,0.1,0.3,PRIMARY_CROSS_ROOT_NKCC_SCREEN,CA055_HISTORICAL_ANCHOR,0.55,HISTORICAL_IMPLEMENTATION_AMPLITUDE_SENSITIVITY,N1_M1P75,N1_CCH_ALGEBRAIC,1.75,,P15_DIRECTION_NOMINAL_GAIN_PROFILE,ALGEBRAIC_NO_ADDED_TIME_CONSTANT,R1_G125_P21_PROSE_TREFERENCE,production_radau,True,The solver successfully reached the end of the integration interval.,True,True,0.004121147867408581,True,0.0011236337646188365,0.0008479717131387899,1.3250840177907306,1.1111111111111112,10613.561585310741,8899.696960772837,False,9798.673529277847,163311225.4879641,WARNING_NO_PRIMARY_GEOMETRY_RANGE,8.308997979109447,11.010120425973408,3,1.75,1.75,1.75,0.07197129361438291,0.09648430587717324,0.0020349710943797566,0.005968137771186973,MECHANISTIC_DIAGNOSTIC_NOT_EQUATED_TO_SPQ_WITHOUT_MAP,30.36609072844949,6.854619744210323,1.0647777004227332,0.0008479717131387899,0.5817113901150744,True,False
G2_ASYMMETRIC_APICAL_K_HEAVY_G10:M00,False,G2_ASYMMETRIC_APICAL_K_HEAVY_G10,0.05,0.1,0.3,PRIMARY_CROSS_ROOT_NKCC_SCREEN,CA055_HISTORICAL_ANCHOR,0.55,HISTORICAL_IMPLEMENTATION_AMPLITUDE_SENSITIVITY,N2_M1P75_TAU10S,N2_CCH_EFFECTIVE_DYNAMIC,1.75,10.0,P15_DIRECTION_NOMINAL_GAIN_PROFILE,UNMEASURED_PREDECLARED_WT_SENSITIVITY_NOT_FIT,R1_G125_P21_PROSE_TREFERENCE,production_radau,True,The solver successfully reached the end of the integration interval.,True,True,0.004121147867408581,True,0.0011197019089786515,0.0008478129379325156,1.320694529278082,1.1111111111111112,10615.54925305514,8930.94842458705,False,9814.35213139986,163572535.52333102,WARNING_NO_PRIMARY_GEOMETRY_RANGE,8.320734714426361,10.989148816917123,3,1.0,1.7481409327749966,1.7499999999999998,0.07272486858353777,0.09651271246460588,0.001162840625359861,0.005972239866343854,MECHANISTIC_DIAGNOSTIC_NOT_EQUATED_TO_SPQ_WITHOUT_MAP,30.357023673488236,6.854441039301471,1.064677523346229,0.0008478129379325156,0.5807820958210296,True,False
G2_ASYMMETRIC_APICAL_K_HEAVY_G10:M00,False,G2_ASYMMETRIC_APICAL_K_HEAVY_G10,0.05,0.1,0.3,PRIMARY_CROSS_ROOT_NKCC_SCREEN,CA055_HISTORICAL_ANCHOR,0.55,HISTORICAL_IMPLEMENTATION_AMPLITUDE_SENSITIVITY,N2_M1P75_TAU30S,N2_CCH_EFFECTIVE_DYNAMIC,1.75,30.0,P15_DIRECTION_NOMINAL_GAIN_PROFILE,UNMEASURED_PREDECLARED_WT_SENSITIVITY_NOT_FIT,R1_G125_P21_PROSE_TREFERENCE,production_radau,True,The solver successfully reached the end of the integration interval.,True,True,0.004121147867408581,True,0.001111642912228869,0.0008474478930998758,1.311753703419564,1.1111111111111112,10620.121984230724,8995.694471662466,False,9847.403102005313,164123385.03342187,WARNING_NO_PRIMARY_GEOMETRY_RANGE,8.345161011299584,10.946795862204786,3,1.0,1.6484985355775348,1.7499999984541348,0.07009377003494045,0.09658490999818595,0.001162840625359861,0.005982343125178418,MECHANISTIC_DIAGNOSTIC_NOT_EQUATED_TO_SPQ_WITHOUT_MAP,30.335234002053365,6.854039240599903,1.0644385796541427,0.0008474478930998758,0.5788328091128165,True,False
G2_ASYMMETRIC_APICAL_K_HEAVY_G10:M00,False,G2_ASYMMETRIC_APICAL_K_HEAVY_G10,0.05,0.1,0.3,PRIMARY_CROSS_ROOT_NKCC_SCREEN,CA055_HISTORICAL_ANCHOR,0.55,HISTORICAL_IMPLEMENTATION_AMPLITUDE_SENSITIVITY,N2_M1P75_TAU120S,N2_CCH_EFFECTIVE_DYNAMIC,1.75,120.0,P15_DIRECTION_NOMINAL_GAIN_PROFILE,UNMEASURED_PREDECLARED_WT_SENSITIVITY_NOT_FIT,R1_G125_P21_PROSE_TREFERENCE,production_radau,True,The solver successfully reached the end of the integration interval.,True,True,0.004121147867408581,True,0.0010993199712997033,0.0008427860798466109,1.3043879076642821,1.1111111111111112,10678.866458779223,9096.532639334484,False,10014.758044516337,166912634.07527226,WARNING_NO_PRIMARY_GEOMETRY_RANGE,8.440298672950235,11.009423526071172,2,1.0,1.2951020014521832,1.744946539708569,0.05683965129278812,0.097328317833012,0.001162840625359861,0.0061050028986919525,MECHANISTIC_DIAGNOSTIC_NOT_EQUATED_TO_SPQ_WITHOUT_MAP,30.04017183500723,6.851442412687751,1.0614045033736443,0.0008427860798466109,0.5691600310924215,True,False
