R_AE2,R_AE4,ae2_total_0_600_pL,ae4_5pct_total_0_600_pL,ae4_direction,architecture,calcium_uM,comparison_to_pooled_available,condition,fixed_wt_feasible,legacy_condition,new_simulation,paired_gate_pass,root_id,routing_family,source_path,source_sha256,status,wt_total_0_600_pL
1.0014888151845067,1.1919794550991794,0.8690879490720792,1.034394957049368,increase,legacy_SR2,0.5,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.8677959612678899
1.0007272427491078,1.2082707274895226,0.7154351631213365,0.8638111646101413,increase,legacy_SR2,0.1,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.7149152461923164
1.0008821451526089,1.349834412467869,0.81240196564537,1.0956416150449513,increase,legacy_SR2,0.25,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.8116859408272284
1.0009302708817411,1.397009126062339,0.842046786264715,1.1752537406496868,increase,legacy_SR2,0.5,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.8412641826917051
1.0003179501472343,1.0822869171217397,0.8881707222751535,0.9609500186890377,increase,legacy_SR2,0.1,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.8878884180219158
1.000392643527122,1.1454294969719807,1.0232363935304503,1.1715851322063742,increase,legacy_SR2,0.25,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,1.0228347840731686
1.0004164642039373,1.1669683146007646,1.064872425560125,1.2421550665997492,increase,legacy_SR2,0.5,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,1.0644291289302974
1.0002600988507417,1.1861650432705728,0.8627846054324898,1.0231388216043646,increase,legacy_SR2,0.1,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.8625602545015983
1.0003093579621098,1.3141537029460264,0.9849903292220039,1.2940283705335014,increase,legacy_SR2,0.25,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.9846857088577929
1.0003264125331341,1.3610651918207242,1.0240041073787869,1.3932815622706083,increase,legacy_SR2,0.5,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,1.0236699686712196
1.0013919277856358,1.163179701753124,0.7203725996673856,0.8367580788124779,increase,legacy_SR2,0.1,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.7193712867851209
1.0015598183303152,1.202714141279223,0.8213661976421831,0.9863302450769835,increase,legacy_SR2,0.25,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.8200870108901432
1.0016008012728679,1.2133051855608012,0.8489069774313635,1.028337074478457,increase,legacy_SR2,0.5,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.8475502179636278
1.0007553869869628,1.2066926575858905,0.6892552870729338,0.8310914984102898,increase,legacy_SR2,0.1,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.6887350255971323
1.0009430199903242,1.4001682196562557,0.7807047665334115,1.0920881420850572,increase,legacy_SR2,0.25,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.7799692399483023
1.0009972921524852,1.4616459437595468,0.8094471294691349,1.1819463676392645,increase,legacy_SR2,0.5,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.80864067846632
1.0003867615074729,1.1249328872849826,0.8574172383133264,0.9641639480017462,increase,legacy_SR2,0.1,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.8570857505364154
1.0004615686467857,1.1951479530489553,0.9859784960905108,1.1778465243265066,increase,legacy_SR2,0.25,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.9855236092917946
1.0004821047930643,1.216630070909048,1.0232171518402016,1.2442768841489513,increase,legacy_SR2,0.5,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,1.022724091653633
1.000331621247858,1.3430526838278263,0.8224319939980985,1.104203319522308,increase,legacy_SR2,0.1,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.8221593484890145
1.0003755464582504,1.4540293137863616,0.9288916068291583,1.3501285896496862,increase,legacy_SR2,0.25,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.9285428958332944
1.0003887738151316,1.4899152008633256,0.9595645378616363,1.4291141889939303,increase,legacy_SR2,0.5,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.9591916292724818
1.0013223665626936,1.151854570491648,0.7153567851194301,0.8228988086030503,increase,legacy_SR2,0.1,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.7144120704854355
1.0015020287739818,1.1906391213243976,0.8143232536847995,0.96811099267389,increase,legacy_SR2,0.25,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.8131019511579796
1.001553815077896,1.202562880594413,0.8420223676546083,1.0110139153060884,increase,legacy_SR2,0.5,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.8407160503792998
1.0007600000948542,1.2270798554007394,0.6912483728579972,0.8475727980057075,increase,legacy_SR2,0.1,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.6907234229910061
1.0009212548250066,1.3750932964145774,0.7847582498864966,1.078122583093334,increase,legacy_SR2,0.25,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.7840359529818335
1.0009707606864209,1.4240802959894594,0.8132669970128005,1.157034302410827,increase,legacy_SR2,0.5,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.812478275044816
1.0003609012221644,1.112948508750198,0.842693472375459,0.937536085494715,increase,legacy_SR2,0.1,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.8423894529923357
1.0004355420057838,1.1764665843101916,0.9714699767816387,1.1424044002402989,increase,legacy_SR2,0.25,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.9710470450039473
1.0004594700944072,1.1982261557958525,1.0107833492555183,1.2105908166440842,increase,legacy_SR2,0.5,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,1.01031913782588
1.0002845049582259,1.235215344514546,0.8175903644026941,1.0096129237547498,increase,legacy_SR2,0.1,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.8173578220496762
1.0003341351989892,1.358532934590629,0.9314079138118502,1.2649256702612093,increase,legacy_SR2,0.25,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.9310968015967706
1.0003509689596943,1.4035057691118331,0.9667887723455684,1.3564175590399445,increase,legacy_SR2,0.5,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.9664495785423903
1.00133072130472,1.1530741422631607,0.7323673183939741,0.8433515516016178,increase,legacy_SR2,0.1,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.7313940367671029
1.00150418121608,1.1923765353191946,0.8322858022986301,0.9909075568063769,increase,legacy_SR2,0.25,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.8310357738976427
1.0015495792446316,1.2034807467128519,0.8596772021109447,1.0330042391998144,increase,legacy_SR2,0.5,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.858347125221013
1.000751123766569,1.2158717098995544,0.7047571693510961,0.8562511539709874,increase,legacy_SR2,0.1,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.7042282068078745
1.0009204077610598,1.3817637620203658,0.7973405582524259,1.1007231752290312,increase,legacy_SR2,0.25,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.7966073546606788
1.0009699341072074,1.4345019171548046,0.8255398174629001,1.183090930592648,increase,legacy_SR2,0.5,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.8247398741294081
1.0003547521787988,1.1048984991343334,0.8770930391474545,0.9687551145675783,increase,legacy_SR2,0.1,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.8767819988230405
1.0004295547855067,1.1716638006421243,1.0077327638376152,1.1802170322354395,increase,legacy_SR2,0.25,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,1.0073000732707007
1.0004514216046574,1.19304025571088,1.046284544701875,1.2476963436718809,increase,legacy_SR2,0.5,False,legacy_inherited,True,inherited_baseline,False,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,1.0458124423709692
1.0002916822767698,1.2480304084200264,0.8466971561843902,1.0563956657479245,increase,legacy_SR2,0.1,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.8464502616449013
1.000337583776683,1.3627582454255351,0.958092336627734,1.3052076147025353,increase,legacy_SR2,0.25,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.9577690093483683
1.0003522986191906,1.4025106500544986,0.991368863720641,1.3899157241102307,increase,legacy_SR2,0.5,False,legacy_P10,True,share_0.10,False,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,results/18_fixed_wt_inverse_rebalance/final_comparison.csv,3f6f6dc5dcbc3ed997391aa5b0723f9fc9c64f03cab926e72f9a45f9be5a3dcd,HASH_VALID_LEGACY_REUSE,0.9910197288385806
