mechanism_id,round,family,n_free_ae4_parameters,n_fitted_ae4_parameters,complexity_penalty,calibration_target_names,calibration_target_values,independently_fixed_ae4_parameters,new_modelling_assumptions,mechanism_equivalence_alias,heldout_target_names,knockout_target_read_by_calibrator,activity_scale,ae4_density_or_turnover_source,non_ae4_chassis_fingerprint,units_convention,calibration_l2_error,calibration_max_abs_error,wt_baseline_closure_error,wt_baseline_admissible,assay_admissible,thermodynamic_status,electroneutrality_status,simulation_status,solver_method,wt_endpoint_flow,ae4_ko_endpoint_flow,ae2_ko_endpoint_flow,ae4_ko_endpoint_flow_ratio,ae2_ko_endpoint_flow_ratio,ae4_ko_integrated_flow_ratio,ae2_ko_integrated_flow_ratio,ae4_ko_cl_i_change_mM,ae2_ko_cl_i_change_mM,ae4_ko_pH_change,ae2_ko_pH_change,wt_endpoint_max_abs_raw_rhs,ae4_ko_endpoint_max_abs_raw_rhs,ae2_ko_endpoint_max_abs_raw_rhs,endpoint_interpretation,max_conservation_residual,max_thermodynamic_violation,failure_reason
C7_123,1,C7 thermodynamically reversible,1,1,1,fixed_chassis_WT_AE4_balance_vector;primary_Na_K_maximal_response_capacity_ratio,"{""AE4_bath_HCO3_mM"": 21.0, ""K_Rmax"": 1.6, ""Na_Rmax"": 1.5, ""WT_AE4_vector"": [-0.03888333867647999, 0.0, 0.03888333867647999, -0.07776667735295997]}","{""k_weight"": 1.6, ""na_weight"": 1.5}",symmetric affinity law; pure-Na and pure-K branches in mixed-cation conditions,,primary_AE4_KO_stimulated_saliva_ratio;primary_AE2_KO_stimulated_saliva_ratio,False,0.0,WT balance activity scale; branch ratio from primary Rmax Na/K ratio,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,fixed historical chassis-native ratios; absolute flow/time uncertified,0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,pass,pass,pass,BDF+Radau,0.0013581198854213375,0.0013581198854213375,0.001360358164028336,1.0,1.001648071448644,1.0,1.000142804534262,0.0,-0.7954218469539427,0.0,0.36027649170999254,4.7314069301337935e-08,4.7314069301337935e-08,3.8099057203372887e-06,t=200 protocol endpoint; not assumed to be an exact steady state,5.3290705182007514e-14,0.0,"WT closure failed: raw=0.00270964, AE4-vector=0.0777667"
C8_123_MA,1,C8 saturation versus mass action,1,1,1,fixed_chassis_WT_AE4_balance_vector;primary_Na_K_maximal_response_capacity_ratio,"{""AE4_bath_HCO3_mM"": 21.0, ""K_Rmax"": 1.6, ""Na_Rmax"": 1.5, ""WT_AE4_vector"": [-0.03888333867647999, 0.0, 0.03888333867647999, -0.07776667735295997]}","{""k_weight"": 1.6, ""na_weight"": 1.5}",pure-Na and pure-K branches in mixed-cation conditions; unsaturated substrate products,C6_123,primary_AE4_KO_stimulated_saliva_ratio;primary_AE2_KO_stimulated_saliva_ratio,False,0.0,WT balance activity scale; branch ratio from primary Rmax Na/K ratio,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,fixed historical chassis-native ratios; absolute flow/time uncertified,0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,pass,pass,pass,BDF+Radau,0.0013581198854213375,0.0013581198854213375,0.001360358164028336,1.0,1.001648071448644,1.0,1.000142804534262,0.0,-0.7954218469539427,0.0,0.36027649170999254,4.7314069301337935e-08,4.7314069301337935e-08,3.8099057203372887e-06,t=200 protocol endpoint; not assumed to be an exact steady state,5.3290705182007514e-14,0.0,"WT closure failed: raw=0.00270964, AE4-vector=0.0777667"
C8_123_SAT,1,C8 saturation versus mass action,2,1,2,fixed_chassis_WT_AE4_balance_vector;primary_Na_K_maximal_response_capacity_ratio,"{""AE4_bath_HCO3_mM"": 21.0, ""K_Rmax"": 1.6, ""Na_Rmax"": 1.5, ""WT_AE4_vector"": [-0.03888333867647999, 0.0, 0.03888333867647999, -0.07776667735295997]}","{""k_weight"": 1.6, ""na_weight"": 1.5}",pure-Na and pure-K branches in mixed-cation conditions; common substrate saturation denominator; sigma=1 is an unconstrained Round-1 default; saturation_strength=1 is an unconstrained modelling choice,,primary_AE4_KO_stimulated_saliva_ratio;primary_AE2_KO_stimulated_saliva_ratio,False,0.0,WT balance activity scale; branch ratio from primary Rmax Na/K ratio,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,fixed historical chassis-native ratios; absolute flow/time uncertified,0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,pass,pass,pass,BDF+Radau,0.0013581198854213375,0.0013581198854213375,0.001360358164028336,1.0,1.001648071448644,1.0,1.000142804534262,0.0,-0.7954218469539427,0.0,0.36027649170999254,4.7314069301337935e-08,4.7314069301337935e-08,3.8099057203372887e-06,t=200 protocol endpoint; not assumed to be an exact steady state,5.3290705182007514e-14,0.0,"WT closure failed: raw=0.00270964, AE4-vector=0.0777667"
C6_213,1,C6 alternative electroneutral stoichiometry,1,1,1,fixed_chassis_WT_AE4_balance_vector;primary_Na_K_maximal_response_capacity_ratio,"{""AE4_bath_HCO3_mM"": 21.0, ""K_Rmax"": 1.6, ""Na_Rmax"": 1.5, ""WT_AE4_vector"": [-0.03888333867647999, 0.0, 0.03888333867647999, -0.07776667735295997]}","{""k_weight"": 1.6, ""na_weight"": 1.5}",pure-Na and pure-K branches in mixed-cation conditions; symmetric passive equilibrium constant K_eq=1 unless independently changed,,primary_AE4_KO_stimulated_saliva_ratio;primary_AE2_KO_stimulated_saliva_ratio,False,0.0,WT balance activity scale; branch ratio from primary Rmax Na/K ratio,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,fixed historical chassis-native ratios; absolute flow/time uncertified,0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,pass,pass,pass,BDF+Radau,0.0013581198854213375,0.0013581198854213375,0.001360358164028336,1.0,1.001648071448644,1.0,1.000142804534262,0.0,-0.7954218469539427,0.0,0.36027649170999254,4.7314069301337935e-08,4.7314069301337935e-08,3.8099057203372887e-06,t=200 protocol endpoint; not assumed to be an exact steady state,5.3290705182007514e-14,0.0,"WT closure failed: raw=0.00270964, AE4-vector=0.0777667"
C7_213,1,C7 thermodynamically reversible,1,1,1,fixed_chassis_WT_AE4_balance_vector;primary_Na_K_maximal_response_capacity_ratio,"{""AE4_bath_HCO3_mM"": 21.0, ""K_Rmax"": 1.6, ""Na_Rmax"": 1.5, ""WT_AE4_vector"": [-0.03888333867647999, 0.0, 0.03888333867647999, -0.07776667735295997]}","{""k_weight"": 1.6, ""na_weight"": 1.5}",symmetric affinity law; pure-Na and pure-K branches in mixed-cation conditions,,primary_AE4_KO_stimulated_saliva_ratio;primary_AE2_KO_stimulated_saliva_ratio,False,0.0,WT balance activity scale; branch ratio from primary Rmax Na/K ratio,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,fixed historical chassis-native ratios; absolute flow/time uncertified,0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,pass,pass,pass,BDF+Radau,0.0013581198854213375,0.0013581198854213375,0.001360358164028336,1.0,1.001648071448644,1.0,1.000142804534262,0.0,-0.7954218469539427,0.0,0.36027649170999254,4.7314069301337935e-08,4.7314069301337935e-08,3.8099057203372887e-06,t=200 protocol endpoint; not assumed to be an exact steady state,5.3290705182007514e-14,0.0,"WT closure failed: raw=0.00270964, AE4-vector=0.0777667"
C8_213_MA,1,C8 saturation versus mass action,1,1,1,fixed_chassis_WT_AE4_balance_vector;primary_Na_K_maximal_response_capacity_ratio,"{""AE4_bath_HCO3_mM"": 21.0, ""K_Rmax"": 1.6, ""Na_Rmax"": 1.5, ""WT_AE4_vector"": [-0.03888333867647999, 0.0, 0.03888333867647999, -0.07776667735295997]}","{""k_weight"": 1.6, ""na_weight"": 1.5}",pure-Na and pure-K branches in mixed-cation conditions; unsaturated substrate products,C6_213,primary_AE4_KO_stimulated_saliva_ratio;primary_AE2_KO_stimulated_saliva_ratio,False,0.0,WT balance activity scale; branch ratio from primary Rmax Na/K ratio,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,fixed historical chassis-native ratios; absolute flow/time uncertified,0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,pass,pass,pass,BDF+Radau,0.0013581198854213375,0.0013581198854213375,0.001360358164028336,1.0,1.001648071448644,1.0,1.000142804534262,0.0,-0.7954218469539427,0.0,0.36027649170999254,4.7314069301337935e-08,4.7314069301337935e-08,3.8099057203372887e-06,t=200 protocol endpoint; not assumed to be an exact steady state,5.3290705182007514e-14,0.0,"WT closure failed: raw=0.00270964, AE4-vector=0.0777667"
C8_213_SAT,1,C8 saturation versus mass action,2,1,2,fixed_chassis_WT_AE4_balance_vector;primary_Na_K_maximal_response_capacity_ratio,"{""AE4_bath_HCO3_mM"": 21.0, ""K_Rmax"": 1.6, ""Na_Rmax"": 1.5, ""WT_AE4_vector"": [-0.03888333867647999, 0.0, 0.03888333867647999, -0.07776667735295997]}","{""k_weight"": 1.6, ""na_weight"": 1.5}",pure-Na and pure-K branches in mixed-cation conditions; common substrate saturation denominator; sigma=1 is an unconstrained Round-1 default; saturation_strength=1 is an unconstrained modelling choice,,primary_AE4_KO_stimulated_saliva_ratio;primary_AE2_KO_stimulated_saliva_ratio,False,0.0,WT balance activity scale; branch ratio from primary Rmax Na/K ratio,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,fixed historical chassis-native ratios; absolute flow/time uncertified,0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,pass,pass,pass,BDF+Radau,0.0013581198854213375,0.0013581198854213375,0.001360358164028336,1.0,1.001648071448644,1.0,1.000142804534262,0.0,-0.7954218469539427,0.0,0.36027649170999254,4.7314069301337935e-08,4.7314069301337935e-08,3.8099057203372887e-06,t=200 protocol endpoint; not assumed to be an exact steady state,5.3290705182007514e-14,0.0,"WT closure failed: raw=0.00270964, AE4-vector=0.0777667"
R2_0011_C3_fNa1_Keq1_sat1_B21,2,C3 explicit parallel Na/K,2,1,2,fixed_chassis_WT_AE4_balance_vector;predeclared_Round2_Na_K_capacity_interpolation,"{""AE4_bath_HCO3_mM"": 21.0, ""WT_AE4_vector"": [-0.03888333867647999, 0.0, 0.03888333867647999, -0.07776667735295997], ""k_capacity_fraction"": 0.0, ""na_capacity_fraction"": 1.0}",{},"independent parallel cycles; common forward/reverse constants; Rmax ratio is treated as a branch-capacity ratio; Na/K capacity fraction is a Round-2 localization axis, not an independent assay fit",,primary_AE4_KO_stimulated_saliva_ratio;primary_AE2_KO_stimulated_saliva_ratio,False,7.960374601586292e-06,WT balance activity scale; branch ratio from Round-2 Na/K interpolation,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,fixed historical chassis-native ratios; absolute flow/time uncertified,3.3993498887762956e-17,2.7755575615628914e-17,1.7811796691023916e-12,True,False,empirical_not_sign_controlled,pass,pass,BDF+Radau,0.0013598454517200049,0.0013581198854213375,0.0013584571545938433,0.9987310570502811,0.99897907727352,1.0058729701673434,0.9989514779635149,-0.9643782832381476,-0.6803742495012273,0.3430575406959866,0.03686851673896374,8.33048172231878e-11,4.7314069301337935e-08,3.223763566546956e-09,t=200 protocol endpoint; not assumed to be an exact steady state,4.973799150320701e-14,,direct primary Na/K transport evidence not satisfied
R2_0042_C5_fNa1_Keq100_sat1_B21,2,C5 cation-dependent allosteric gating,3,1,3,fixed_chassis_WT_AE4_balance_vector;predeclared_Round2_Na_K_capacity_interpolation;primary_cation_dose_response_shape,"{""AE4_bath_HCO3_mM"": 21.0, ""K_EC50_mM"": 62.0, ""K_Hill"": 1.8, ""K_Rmin"": 0.4, ""Na_EC50_mM"": 49.0, ""Na_Hill"": 2.0, ""Na_Rmin"": 0.3, ""WT_AE4_vector"": [-0.03888333867647999, 0.0, 0.03888333867647999, -0.07776667735295997], ""k_capacity_fraction"": 0.0, ""na_capacity_fraction"": 1.0}","{""ec50_k"": 62.0, ""ec50_na"": 49.0, ""gate_floor_k"": 0.25, ""gate_floor_na"": 0.2, ""hill_k"": 1.8, ""hill_na"": 2.0}","phenomenological donor-side gate; no microscopic gating scheme; Na/K capacity fraction is a Round-2 localization axis, not an independent assay fit; K_eq=100 is an unsupported energetic-bias diagnostic",,primary_AE4_KO_stimulated_saliva_ratio;primary_AE2_KO_stimulated_saliva_ratio,False,4.7193223710551395e-08,WT balance activity scale; branch ratio from Round-2 Na/K interpolation,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,fixed historical chassis-native ratios; absolute flow/time uncertified,1.6996749443881478e-17,1.3877787807814457e-17,1.7811789437824714e-12,True,False,pass,pass,pass,BDF+Radau,0.0013600359386533828,0.0013581198854213375,0.0013585730847898204,0.9985911745582676,0.9989244005823766,1.0056871866325356,0.998914026279612,-1.0422166990325579,-0.6853888772190331,0.36217970795058907,0.03441626879935722,6.05959315102378e-11,4.7314069301337935e-08,3.3252000223767547e-09,t=200 protocol endpoint; not assumed to be an exact steady state,4.973799150320701e-14,0.0,direct primary Na/K transport evidence not satisfied
R2_0072_C6_112_fNa1_Keq100_sat1_B21,2,C6 alternative electroneutral stoichiometry,3,1,3,fixed_chassis_WT_AE4_balance_vector;predeclared_Round2_Na_K_capacity_interpolation,"{""AE4_bath_HCO3_mM"": 21.0, ""WT_AE4_vector"": [-0.03888333867647999, 0.0, 0.03888333867647999, -0.07776667735295997], ""k_capacity_fraction"": 0.0, ""na_capacity_fraction"": 1.0}",{},"pure-Na and pure-K branches in mixed-cation conditions; symmetric passive equilibrium constant K_eq=1 unless independently changed; Na/K capacity fraction is a Round-2 localization axis, not an independent assay fit; K_eq=100 is an unsupported energetic-bias diagnostic",,primary_AE4_KO_stimulated_saliva_ratio;primary_AE2_KO_stimulated_saliva_ratio,False,1.723659975046312e-08,WT balance activity scale; branch ratio from Round-2 Na/K interpolation,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,fixed historical chassis-native ratios; absolute flow/time uncertified,0.0,0.0,1.781179185555778e-12,True,False,pass,pass,pass,BDF+Radau,0.0013598640981737353,0.0013581198854213375,0.0013584791515917078,0.9987173624520713,0.9989815551540132,1.0058542007844324,0.9989532599107167,-0.9720788726421503,-0.6737387568771709,0.34497967885705005,0.03445775236285353,4.3644113514552805e-08,4.7314069301337935e-08,4.311025009070132e-08,t=200 protocol endpoint; not assumed to be an exact steady state,4.973799150320701e-14,0.0,direct primary Na/K transport evidence not satisfied
R2_0162_C7_112_fNa1_Keq100_sat1_B21,2,C7 thermodynamically reversible,3,1,3,fixed_chassis_WT_AE4_balance_vector;predeclared_Round2_Na_K_capacity_interpolation,"{""AE4_bath_HCO3_mM"": 21.0, ""WT_AE4_vector"": [-0.03888333867647999, 0.0, 0.03888333867647999, -0.07776667735295997], ""k_capacity_fraction"": 0.0, ""na_capacity_fraction"": 1.0}",{},"symmetric affinity law; pure-Na and pure-K branches in mixed-cation conditions; Na/K capacity fraction is a Round-2 localization axis, not an independent assay fit; K_eq=100 is an unsupported energetic-bias diagnostic",,primary_AE4_KO_stimulated_saliva_ratio;primary_AE2_KO_stimulated_saliva_ratio,False,0.01534877025436055,WT balance activity scale; branch ratio from Round-2 Na/K interpolation,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,fixed historical chassis-native ratios; absolute flow/time uncertified,0.0,0.0,1.781179185555778e-12,True,False,pass,pass,pass,BDF+Radau,0.0013601090272964875,0.0013581198854213375,0.0013585551961197955,0.998537512923428,0.9988575686614032,1.0056181552880537,0.9988533879970365,-1.0716337941828016,-0.7256353516798839,0.3692143152871079,0.04458499699341267,4.561078066162753e-11,4.7314069301337935e-08,1.1720535841793983e-07,t=200 protocol endpoint; not assumed to be an exact steady state,4.973799150320701e-14,0.0,direct primary Na/K transport evidence not satisfied
R2_0252_C8_112_MA_fNa1_Keq100_sat1_B21,2,C8 saturation versus mass action,3,1,3,fixed_chassis_WT_AE4_balance_vector;predeclared_Round2_Na_K_capacity_interpolation,"{""AE4_bath_HCO3_mM"": 21.0, ""WT_AE4_vector"": [-0.03888333867647999, 0.0, 0.03888333867647999, -0.07776667735295997], ""k_capacity_fraction"": 0.0, ""na_capacity_fraction"": 1.0}",{},"pure-Na and pure-K branches in mixed-cation conditions; unsaturated substrate products; Na/K capacity fraction is a Round-2 localization axis, not an independent assay fit; K_eq=100 is an unsupported energetic-bias diagnostic",C6_112,primary_AE4_KO_stimulated_saliva_ratio;primary_AE2_KO_stimulated_saliva_ratio,False,1.723659975046312e-08,WT balance activity scale; branch ratio from Round-2 Na/K interpolation,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,fixed historical chassis-native ratios; absolute flow/time uncertified,0.0,0.0,1.781179185555778e-12,True,False,pass,pass,pass,BDF+Radau,0.0013598640981737353,0.0013581198854213375,0.0013584791515917078,0.9987173624520713,0.9989815551540132,1.0058542007844324,0.9989532599107167,-0.9720788726421503,-0.6737387568771709,0.34497967885705005,0.03445775236285353,4.3644113514552805e-08,4.7314069301337935e-08,4.311025009070132e-08,t=200 protocol endpoint; not assumed to be an exact steady state,4.973799150320701e-14,0.0,direct primary Na/K transport evidence not satisfied
R2_0458_C8_112_SAT_fNa1_Keq100_sat0.01_B21,2,C8 saturation versus mass action,4,1,4,fixed_chassis_WT_AE4_balance_vector;predeclared_Round2_Na_K_capacity_interpolation,"{""AE4_bath_HCO3_mM"": 21.0, ""WT_AE4_vector"": [-0.03888333867647999, 0.0, 0.03888333867647999, -0.07776667735295997], ""k_capacity_fraction"": 0.0, ""na_capacity_fraction"": 1.0}",{},"pure-Na and pure-K branches in mixed-cation conditions; common substrate saturation denominator; sigma=1 is an unconstrained Round-1 default; Na/K capacity fraction is a Round-2 localization axis, not an independent assay fit; saturation_strength=0.01 is an unconstrained modelling choice; K_eq=100 is an unsupported energetic-bias diagnostic",,primary_AE4_KO_stimulated_saliva_ratio;primary_AE2_KO_stimulated_saliva_ratio,False,0.0004954214170337087,WT balance activity scale; branch ratio from Round-2 Na/K interpolation,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,fixed historical chassis-native ratios; absolute flow/time uncertified,0.0,0.0,1.781179185555778e-12,True,False,pass,pass,pass,BDF+Radau,0.001360127892714648,0.0013581198854213375,0.0013583162119330159,0.9985236628819495,0.9986680070371793,1.0056038198888244,0.9986529350184519,-1.079190158390439,-0.894918080287944,0.3710050081257048,0.09613706229969399,3.250441157057389e-11,4.7314069301337935e-08,1.950810742352866e-09,t=200 protocol endpoint; not assumed to be an exact steady state,4.973799150320701e-14,0.0,direct primary Na/K transport evidence not satisfied
R2_0459_C8_112_SAT_fNa1_Keq100_sat0.1_B21,2,C8 saturation versus mass action,4,1,4,fixed_chassis_WT_AE4_balance_vector;predeclared_Round2_Na_K_capacity_interpolation,"{""AE4_bath_HCO3_mM"": 21.0, ""WT_AE4_vector"": [-0.03888333867647999, 0.0, 0.03888333867647999, -0.07776667735295997], ""k_capacity_fraction"": 0.0, ""na_capacity_fraction"": 1.0}",{},"pure-Na and pure-K branches in mixed-cation conditions; common substrate saturation denominator; sigma=1 is an unconstrained Round-1 default; Na/K capacity fraction is a Round-2 localization axis, not an independent assay fit; saturation_strength=0.1 is an unconstrained modelling choice; K_eq=100 is an unsupported energetic-bias diagnostic",,primary_AE4_KO_stimulated_saliva_ratio;primary_AE2_KO_stimulated_saliva_ratio,False,0.004954059040939334,WT balance activity scale; branch ratio from Round-2 Na/K interpolation,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,fixed historical chassis-native ratios; absolute flow/time uncertified,0.0,0.0,1.781179185555778e-12,True,False,pass,pass,pass,BDF+Radau,0.0013601279203500464,0.0013581198854213375,0.001358316198090566,0.9985236425937112,0.9986679765686934,1.00560379393389,0.9986529046397543,-1.0792012358896912,-0.8949397253642957,0.37100775431809385,0.09614304033370935,1.5399864907398351e-09,4.7314069301337935e-08,1.6052721106193707e-10,t=200 protocol endpoint; not assumed to be an exact steady state,4.973799150320701e-14,0.0,direct primary Na/K transport evidence not satisfied
R2_0460_C8_112_SAT_fNa1_Keq100_sat1_B21,2,C8 saturation versus mass action,4,1,4,fixed_chassis_WT_AE4_balance_vector;predeclared_Round2_Na_K_capacity_interpolation,"{""AE4_bath_HCO3_mM"": 21.0, ""WT_AE4_vector"": [-0.03888333867647999, 0.0, 0.03888333867647999, -0.07776667735295997], ""k_capacity_fraction"": 0.0, ""na_capacity_fraction"": 1.0}",{},"pure-Na and pure-K branches in mixed-cation conditions; common substrate saturation denominator; sigma=1 is an unconstrained Round-1 default; Na/K capacity fraction is a Round-2 localization axis, not an independent assay fit; saturation_strength=1 is an unconstrained modelling choice; K_eq=100 is an unsupported energetic-bias diagnostic",,primary_AE4_KO_stimulated_saliva_ratio;primary_AE2_KO_stimulated_saliva_ratio,False,0.04954043527999558,WT balance activity scale; branch ratio from Round-2 Na/K interpolation,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,fixed historical chassis-native ratios; absolute flow/time uncertified,1.6996749443881478e-17,1.3877787807814457e-17,1.7811794273290849e-12,True,False,pass,pass,pass,BDF+Radau,0.0013601279231624025,0.0013581198854213375,0.0013583161967172463,0.9985236405290495,0.9986679734940345,1.0056037913924936,0.9986529012419673,-1.0792023438050364,-0.8949418901142536,0.3710078882570089,0.0961435344085455,3.802910981918558e-12,4.7314069301337935e-08,7.419877981974364e-12,t=200 protocol endpoint; not assumed to be an exact steady state,4.973799150320701e-14,0.0,direct primary Na/K transport evidence not satisfied
R2_0461_C8_112_SAT_fNa1_Keq100_sat10_B21,2,C8 saturation versus mass action,4,1,4,fixed_chassis_WT_AE4_balance_vector;predeclared_Round2_Na_K_capacity_interpolation,"{""AE4_bath_HCO3_mM"": 21.0, ""WT_AE4_vector"": [-0.03888333867647999, 0.0, 0.03888333867647999, -0.07776667735295997], ""k_capacity_fraction"": 0.0, ""na_capacity_fraction"": 1.0}",{},"pure-Na and pure-K branches in mixed-cation conditions; common substrate saturation denominator; sigma=1 is an unconstrained Round-1 default; Na/K capacity fraction is a Round-2 localization axis, not an independent assay fit; saturation_strength=10 is an unconstrained modelling choice; K_eq=100 is an unsupported energetic-bias diagnostic",,primary_AE4_KO_stimulated_saliva_ratio;primary_AE2_KO_stimulated_saliva_ratio,False,0.495404197670558,WT balance activity scale; branch ratio from Round-2 Na/K interpolation,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,fixed historical chassis-native ratios; absolute flow/time uncertified,0.0,0.0,1.781179185555778e-12,True,False,pass,pass,pass,BDF+Radau,0.0013601279232716892,0.0013581198854213375,0.0013583161965394855,0.9985236404488178,0.998667973283097,1.0056037911984057,0.9986529012537857,-1.0792024540244611,-0.894942106555277,0.3710083057944056,0.09614395727707414,4.695729385779163e-09,4.7314069301337935e-08,2.9035828014389795e-10,t=200 protocol endpoint; not assumed to be an exact steady state,4.973799150320701e-14,0.0,direct primary Na/K transport evidence not satisfied
R2_0462_C8_112_SAT_fNa1_Keq100_sat100_B21,2,C8 saturation versus mass action,4,1,4,fixed_chassis_WT_AE4_balance_vector;predeclared_Round2_Na_K_capacity_interpolation,"{""AE4_bath_HCO3_mM"": 21.0, ""WT_AE4_vector"": [-0.03888333867647999, 0.0, 0.03888333867647999, -0.07776667735295997], ""k_capacity_fraction"": 0.0, ""na_capacity_fraction"": 1.0}",{},"pure-Na and pure-K branches in mixed-cation conditions; common substrate saturation denominator; sigma=1 is an unconstrained Round-1 default; Na/K capacity fraction is a Round-2 localization axis, not an independent assay fit; saturation_strength=100 is an unconstrained modelling choice; K_eq=100 is an unsupported energetic-bias diagnostic",,primary_AE4_KO_stimulated_saliva_ratio;primary_AE2_KO_stimulated_saliva_ratio,False,4.954041821576182,WT balance activity scale; branch ratio from Round-2 Na/K interpolation,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,fixed historical chassis-native ratios; absolute flow/time uncertified,0.0,0.0,1.781179185555778e-12,True,False,pass,pass,pass,BDF,0.0013601279234777464,0.0013581198854213375,0.0013583161965585074,0.9985236402975431,0.9986679731457858,1.0056037987341069,0.9986529107153368,-1.0792024659719246,-0.8949421287093315,0.3710079208188013,0.09614360423650314,4.865089652112721e-11,4.7314069301337935e-08,1.8983944027153254e-12,t=200 protocol endpoint; not assumed to be an exact steady state,4.973799150320701e-14,0.0,direct primary Na/K transport evidence not satisfied
